200,"Stand facing the short side of the mat, near the top.

 exhale and step back with the right leg staying near the top.

Inhale and raise your ams to shoulder high, parallel to you shoulders.

Exhale and turn your left foot to the centre of the mat, bend your left knee and lean forward until your right knee sits over your right ankle.

Keep your left leg straight.

Inhale and place your right arm onto your right thigh.

Exhale and lift your left palm up towards the ceiling, turn you head and look past your left arm to your side.

Inhale turning your right palm upwards facing the ceiling.

Take two breaths and return to mountain pose."
201,"Stand facing the short side of the mat, near the top.

 exhale and step back with the left leg staying near the top.

Inhale and raise your ams to shoulder high, parallel to you shoulders.

Exhale and turn your right foot to the centre of the mat, bend your right knee and lean forward until your left knee sits over your left ankle.

Keep your right leg straight.

Inhale and place your left arm onto your left thigh.

Exhale and lift your right palm up towards the ceiling, turn you head and look past your right arm to your side.

Inhale turning your left palm upwards facing the ceiling.

Take two breaths and return to mountain pose."
202,"From shavasana ( Corpse pose) bring the legs together.

Exhale and lift the knees, bringing them to the chest.

Inhale, lifting your arms head and shoulders from the mat reaching out and wrapping your arms around your calves.

Exhale and contract your core, pilling the belly button to the spine, shifting your weight to your shoulder and roll from the shoulders to your tail bone.

Inhale and exhale with each back and forth motion.

To finish, inhale and draw the legs against the chest and pull the centre mass to your torso.

Exhale and release to corpse pose."
203,"From seated position with a straight back and legs in front, inhale and bend the knees outward to butterfly legs, drawing the sole of the feet together.

Once the feet are together and legs are in butterfly pose, exhale and reach forward, clasping the ankles, yet keeping the back straight.

Inhale holding this stretch in a degree that is comfortable.

Take two breaths.

Exhale and release the breath and pose, returning to seated position with legs out in front."
204,"From table top, on all fours inhale and lift the left arm straight up opening the chest, follow your palm with your gaze.

Once the left arm is above your shoulder your chest is open and facing outwards, exhale and bring your left arm down, with your torso naturally following and facing down.

Thread your left arm between your torso and the ground, behind your right arm.

Inhale and Keeping your right arm straight, you left shoulder will naturally follow and once it is directly above the mat, allow it to lower to the mat and your right arm to reach out in front, lowering your upper body and creating a stretch through your back, shoulders and arms.

Take two breaths and straighten your torso, exhale and return to table top by placing your hands under your shoulder and pushing against the mat to straighten the arms."
205,"From table top, on all fours inhale and lift the right arm straight up opening the chest, follow your palm with your gaze.

Once the right arm is above your shoulder your chest is open and facing outwards, exhale and bring your right arm down, with your torso naturally following and facing down.

Thread your right arm between your torso and the ground, behind your left arm.

Inhale and Keeping your left arm straight, your right shoulder will naturally follow and once it is directly above the mat, allow it to lower to the mat and your left arm to reach out in front, lowering your upper body and creating a stretch through your back, shoulders and arms.

Take two breaths and straighten your torso, exhale and return to table top by placing your hands under your shoulder and pushing against the mat to straighten the arms."
206,"Facing the long side of the mat step you feet apart to two three to four feet.

Inhale, turn your left foot out to the short side of the mat and right foot slightly in to the middle of the mat.

Exhale and lift your arms, palms down to parallel with your shoulders.

Turn your head to look to your left palm and bending at the hips, lower your hand to behind the left foot, following with your torso and keeping your back straight.

Turn to look up to the right palm."
207,"Facing the long side of the mat step you feet apart to two three to four feet.

Inhale, turn your right foot out to the short side of the mat and left foot slightly in to the middle of the mat.

Exhale and lift your arms, palms down to parallel with your shoulders.

Turn your head to look to your right palm and bending at the hips, lower your hand to behind the right foot, following with your torso and keeping your back straight.

Turn to look up to the left palm."
208,"Sit on your mat with a straight back and legs out in front of you.

Inhale and Bend your left knee and place your left leg over your right leg, left foot sitting nest to your right thigh.

Exhale and tuck the right leg under so that your right ankle is next to your left glute.

Inhale and place your left hand up and place behnd you on the floor so that you are twisted to the left.

Exhale and raise the right arm, hook your right arm over your left knee, right elbow over the knee and hand pointed towards the ceiling.

Inhale and exhale three times, twisting to the left slightly more with each exhale.

Release and return to centre."
209,"Sit on your mat with a straight back and legs out in front of you.

Inhale and Bend your right knee and place your right leg over your left leg, right foot sitting nest to your left thigh.

Exhale andTuck the left leg under so that your left ankle is next to your right glute.

Inhale and place your right hand up and place behnd you on the floor so that you are twisted to the right.

Exhale and raise the left arm, hook your left arm over your right knee, left elbow over the knee and hand pointed towards the ceiling.

Inhale and exhale three times, twisting to the right slightly more with each exhale.

Release and return to centre."
210,"Lay on your back in the corpse pose and exhale, lift your left leg with bent knee.

Lower the left bend leg over your right leg.

Inhale and raise your left arm to parallel with your shoulder and right hand to your left knee.

Exhale and turn to the left and gaze at your left hand.

Take two breaths and return to centre."
211,"Lay on your back in the corpse pose and exhale, lift your right leg with bend knee.

Lower the right bent leg over your left leg.

Inhale and raise your right arm to parallel with your shoulder and left hand to your right knee.

Exhale and turn to the right and gaze at your right hand.

Take two breaths and return to centre."
212,"From mountain pose, inhale and raise your arms above your head.

Exhale and start the bend from the hips, bringing your arms down to reach for your ankles.

Inhale to half table top, body at 90 degree to your thighs.

Exhale and continue to reach for your ankles and lower your body until your torso is against your thighs.

Keep the back straight when lowering.

Hug your legs and take two breaths.

Release your legs and rise back to mountain pose, arms at side."
213,"From easy pose, lower your chin to your chest.

Inhale and gently turing and raising your gaze to the left draw a circle with your noseloving you gaze up then right, keeping your back and shoulders still.

Exhale and change direction.

With each breath change direction."
214,"From easy pose inhale and raise both arms to parallel to your shoulder.

Exhale and draw the arms back to behind your back, interlacing the fingers.

Inhale and hold.

Exhale and open the chest, pushing the heart space forward and pushing the interlocked fist towards the ground."
215,"Start in  corpse pose, Inhale and bring the legs together, exhale and raise the knees towards the chest.

Wrap your ams around your knees and pull into the belly, so that it puts peassure on the belly.

Inhale and release slightly, exhale and pull into the body applying preasure.

Rock in this position to further massage the intestine."
216,"Start in reverse corpse pose on your front.

Inhale and curl your toes under, bringing your palms nest to your shoulders and pressing your elbows agaisnt your torso.

Exhale and push up through your arms, engaging your core and slowly raising with a straight line from ankles to tip of he head.

Hold this pose and inhale and exhale slowly.

AIming to hold for 45 second."
217,"From mountain pose, inhale and ensure your feet and firmly together.

Exhale and lower your tail bone as if sitting into a chair while raising your arms above your head.

Inhale and hold, Exhale and lower until your buttock is sitting over you ankles, lower the seat if you feel confident.

Inhale and exhale twice more.

Inhale and release the pose."
219,"From reverse corpse pose inhale, then exhale and bend the knees lifting your feet towards the ceiling, exhale and lift your upper body, placing your hands on the outside of your ankles.

Inhale and lift your ribs cage and open the chest, exhale and push your feet back while holding on tight to your ankles.

Your body will lengthen and the bow will deepen.

Take two more breaths ."
220,"From tabletop, hands under shoulders and knees under hips, hip width apart.

Inhale and hold tabletop, on exhale lift the left arm and right leg, pushing down through the right palm and left knee into the mat.

Once the arm and leg are held up in a straight line with the spine, inhale, exhale holding the position, then release to return to tabletop."
221,"From tabletop, hands under shoulders and knees under hips, hip width apart.

Inhale and hold tabletop, on exhale lift the right arm and left leg, pushing down through the left palm and right knee into the mat.

Once the arm and leg are held up in a straight line with the spine, inhale, exhale holding the position, then release to return to tabletop."
222,"Lay on your back in corpse pose and inhale.

On exhale lift your legs, bending at the knee and bringing the knees hip distance apart and feet on the floor.

Knees and ankles in a straight line about 12 inches from your pelvis.

Inhale and lift in a rolling motion, your lower back, middle back then shoulders off the floor.

Exhale and bring your arms in under your pelvis, interlacing the fingers.

Bring the chin, to chest, open the hest and take two deep slow breaths.

Return by exhaling and releasing the pose back to corpse pose."
223,"Kneel on your mat longways with hips over knees and body upright inhale and place your hands on your hips, thumbs behind and fingers in the front.

Exhale and one at a time, reach your hands back to hold your heels.

Inhale and hold, exhale and push the hips out to stack over the knees, if comfortable allow your head to gaze at the  ceiling, if not tuck your chin to your chest.

Take two slow deep breaths and hold.

Release by drawing the hips back in, and using the core and arms come back to kneeling position."
224,"Lay in reverse prone or corpse pose, face down.

Inhale and bring hands, palm down to the side, arms straight.

Exhale and lift the upper body by raising the head and gazing ahead, allowing the chest to follow and arms to come off the mat.

Imagine strings attached to the hands are being pulled and extend the spine.

Inhale and lift the feet off the mat keeping the legs straight.

Exhale and lift slightly, extending the stretch, inhale, exhale while holding.

Release by bringing the chest and feet down, allowing the gaze to lower and forehead to mat."
225,"From easy pose, start with your hands on the knees.

Inhale and place the left hand on the ground at arms length next to you, inhale and lift the right arm stright up to the ceiling the palms facing to the left.

Exhale and bring your arm to your ear, reaching up and over to the left, allow your body to bend, stretching from the waist and bowing your upper body to the left.

Hold the stretch and take two breaths keeping your hips even and seat bones grounded.

Exhale and release back to easy pose."
226,"From easy pose, start with your hands on the knees.

Inhale and place the right hand on the ground at arms length next to you, inhale and lift the left arm stright up to the ceiling the palms facing to the right.

Exhale and bring your arm to your ear, reaching up and over to the right, allow your body to bend, stretching from the waist and bowing your upper body to the right.

Hold the stretch and take two breaths keeping your hips even and seat bones grounded.

Exhale and release back to easy pose."
227,"Stand facing the short end of the mat in mountain pose.

Inhale and step right foot forward into high lunge, exhale and bring the arms forward, palms facing in and at shoulder height to be in warrior ll pose.

Inhale and lean the body weight into the right leg and gradually raise the left leg off the ground.

Exhale and bring the hands to be in a straight line with the body and the left leg, swiveling from the hip to bring the body parallel to your mat.

Inhale and straighten the right leg.

Your right leg and left leg at the rear , and torso at the front should be at 90 degree angle.

Exhale and hold the position, engaging the thigh, arms and thigh.

Take two breaths and release by bringing the foot back to the ground then stepping the legs together to return to mountain pose."
228,"Sit with your back straight and your legs out straight in front of you, hands sitting on your thighs relaxed in front of you.

Inhale and ensure your back is straight and your seat is grounded on the mat.

Exhale and keeping the back straight, slide your hands down your legs towards your ankles.

Inhale when you reach your limit, take two more breaths and stretch and elongate the spine increasing the stretch until your arms reach down your legs to your feet and your torso is resting on your thighs.

 release back to upright position after minimum two breaths when in pose."
229,"From easy pose, exhale and relax the legs and release your legs to the front of your body, bring the feet together and straighten the knees so that they are not bend, but do not overetend the knee.

Inhale and draw up your chest, laying your palms, fingers forward next to your glutes on either side.

Exhale and draw your shoulder blades together lifting your chin and ensuring your back in straight.

Inhale drawing your core in to strengthen the spine and engage the legs.

Take two breaths and release."
230,"Start in table top with your hands under your shoulders and your hips over your knees.

Inhale and engage the core, pulling the belly into the spine.

Exhale and walk your hands out in front of you, keeping you face lifted and gaze ahead until your chest touches the mat.

Inhale and straighten the arms feeling the stretch.

Take two breaths here and return to table top by walking the hands back until the wrists are under the shoulders."
231,"Start in a seated position with your legs out in front, hip width apart, your hands either side of your glutes, palms on the mat.

Inhale and draw your legs in to your pelvis, bending the knee and keeping your feet hip width.

Exhale and lift your feet from the ground by pulling the knees towards you slightly.

Inhale and lift the hands from the floor, keeping the arms straight and plams in, slowly shift the centre of gravity until you are balanced with the knees up, arms reaching past the knee and legs parallel to the floor.

Enagage the core to hold the position for a further two breaths.

Release by exhaling and bringing the hands back to your mat and feet to the floor.

Return to seated with legs out front."
232,"Stand facing the short end of the mat in mountain pose.

Inhale and step left foot forward into high lunge, exhale and bring the arms forward, palms facing in and at shoulder height to be in warrior ll pose.

Inhale and lean the body weight into the left leg and gradually raise the right leg off the ground.

Exhale and bring the hands to be in a straight line with the body and the right leg, swiveling from the hip to bring the body parallel to your mat.

Inhale and straighten the left leg.

Your left leg and right leg at the rear , and torso at the front should be at 90 degree angle.

Exhale and hold the position, engaging the thigh, arms and thigh.

Take two breaths and release by bringing the foot back to the ground then stepping the legs together to return to mountain pose."
233,"Start in mountain pose with feet together and arms by your side.

Ensure you are well grounded in the feet and have a straight back.

Inhale and lift the left leg, placing the left thigh over the right thigh and wrapping the left leg behind the right calf.

Exhale and bring both arms out to the front of you and inhale placing your left arm over your right, crossing the left elbow over the right upper arm.

Bring your right palm toward your face, crossing your forearms, and bring the palms together, raising your elbows to shoulder height.

Exhale and feel the stretch through your shoulders while engaging the core for balance.

Take two breaths and release by lowering your arms then releasing, before releasing the legs.

Return to mountain pose."
234,"Start in mountain pose with feet together and arms by your side.

Ensure you are well grounded in the feet and have a straight back.

Inhale and lift the right leg, placing the right thigh over the left thigh and wrapping the right leg behind the left calf.

Exhale and bring both arms out to the front of you and inhale placing your right arm over your left, crossing the right elbow over the left upper arm.

Bring your left palm toward your face, crossing your forearms, and bring the palms together, raising your elbows to shoulder height.

Exhale and feel the stretch through your shoulders while engaging the core for balance.

Take two breaths and release by lowering your arms then releasing, before releasing the legs.

Return to mountain pose."
235,"Start in table top.

Inhale and ensure the shoulders are over the wrists and the hips are over the knees.

Exhale and engage the glutes, pulling the belly towards the spine, drawing the pelvis in, arching your back and gazing between the thighs.

Inhale and push through your arms extending the stretch.

Exhale and return to table top."
236,"Start in the staff pose with legs out in front and arms by your side.

Inhale and draw the left foot in to your pelvis, rest your left foot on your right thigh, with the sole of the foot turned up.

Exhale and draw the right foot in, resting your right foot on your left thigh, sole facing up.

Inhale and become aware of your hips, ensure that they are rotated out to avoid a injury.

Exhale and place your hands on the corresponding knee, palm up.

Roll the shoulders, drawing the shoulder blades together and lenthening the spine.

Stay for two breaths if comfortable.

Never force this pose, but work towards it."
237,"Start in the staff pose with legs out in front and arms by your side.

Inhale and draw the right foot in to your pelvis, rest your right foot on your left thigh, with the sole of the foot turned up.

Exhale and draw the left foot in, resting your left foot on your right thigh, sole facing up.

Inhale and become aware of your hips, ensure that they are rotated out to avoid a injury.

Exhale and place your hands on the corresponding knee, palm up.

Roll the shoulders, drawing the shoulder blades together and lenthening the spine.

Stay for two breaths if comfortable.

Never force this pose, but work towards it."
238,"Start in tabletop pose and inhale, lift your right leg, placing the right knee over the left.

Exhale and seperate the feet, sitting back so that your are sitting between them and your pelvis is now behind your crossed legs.

Inhale and lift your left arm up towards the ceiling, bend the arm so that it touches your upper back.

Inhale and tuck your right arm behind your back, exhale and reach the fingertips towards each other, opening your chest and engaging the core to hold your back straight.

Grasp the fingertips, or lock the fingers if you are able.

Take two breaths and release the arms on exhale.

Inhale and lean forward onto of fours releasing the leg twist and returning to table top."
239,"Start in tabletop pose and inhale, lift your left leg, placing the left knee over the right.

Exhale and seperate the feet, sitting back so that your are sitting between them and your pelvis is now behind your crossed legs.

Inhale and lift your right arm up towards the ceiling, bend the arm so that it touches your upper back.

Inhale and tuck your left arm behind your back, exhale and reach the fingertips towards each other, opening your chest and engaging the core to hold your back straight.

Grasp the fingertips, or lock the fingers if you are able.

Take two breaths and release the arms on exhale.

Inhale and lean forward onto of fours releasing the leg twist and returning to table top."
240,"Start in corpse pose with your arms by your side, palms down and close to your body.

Using your forearms and hands, exhale and push the hands and forarms against the floor and mat, pushing the chest up and out, lifting your upper back from the floor and arching the back.

Inhale and hold, exhale and move your gaze to look behind you, bringing the back of your head towards your upper back, the top of your head to the mat and your back up and off the floor for a full back arch.

Take two breaths if comfortable here and then release on exhale by bringing your chin to your chest and releasing the arch in your back."
241,"Sit on your mat with your legs out front and your back straight.

Inhale and open the legs so that they are further apart than the hips, exhale and draw the left foot in to the pelvis with the sole of the left foot touching the right thigh.

Draw the right foot in so that the base of the right foot os touching the left shin.

Inhale and place the hands, plams up on each knee, exhale and straighten the back, openeing hte chest and drawing the shoulder blased into each other."
242,"From table top on all fours, with wrists under shoulders, the knees under the hips.

Inhale and pull in the belly ensuring the core is enagaged, and the tops of the feet are pushing into the mat creating stability.

Exhale and lift the left leg up sideways from the body by rotating the left hip outwards.

Hold the leg out and parallel to the body for two breaths, on exhale, release by bringing the leg back to table top."
243,"From table top on all fours, with wrists under shoulders, the knees under the hips.

Inhale and pull in the belly ensuring the core is enagaged, and the tops of the feet are pushing into the mat creating stability.

Exhale and lift the right leg up sideways from the body by rotating the right hip outwards.

Hold the leg out and parallel to the body for two breaths, on exhale, release by bringing the leg back down to table top."
347,"Lay on your back on your mat.

Palms up and legs hip width apart.

Inhale and feel your body sink into the mat, be aware of your body and conciously relax the legs from the ankles to the hips.

Exhale and feel the wave of relaxation rise from your hips through your torso and up to your face.

Inhale and feel your fingers unclench, the tension leave your arms.

Exhale and release your tongue from the top of your mouth, your jaw unclench and the tention leave your skull and face.

Take as many breaths as you enjoy in this position."
434,N/A
524,"Stand in tadasana facing the long side of your mat in the centre.

Inhale and step your feet apart to a bit further than hips.

Exhale and turn both feet to   the left with the torso and legs following.

Inhale and lift the arms above the head palms inwards.

Exhale and bend from the hips, lowering the torso over the bdy and reaching the hand for the ankle, keeping your ams aligned with the spine, Inhale and grasp the ankle, gentle pulling the body to lay against the thigh.

Remain in this position for 45 seconds if possible holding the stretch as long as is comfortable."
525,"Stand in tadasana facing the long side of your mat in the centre.

Inhale and step your feet apart to a bit further than hips.

Exhale and turn both feet to   the right with the torso and legs following.

Inhale and lift the arms above the head palms inwards.

Exhale and bend from the hips, lowering the torso over the bdy and reaching the hand for the ankle, keeping your ams aligned with the spine, Inhale and grasp the ankle, gentle pulling the body to lay against the thigh.

Remain in this position for 45 seconds if possible holding the stretch as long as is comfortable."
526,"Laying on your mat with your arms and legs straight, arms by your side, ankles under your hips.

Inhale and bend your knees at 90 degrees, lift your legs and face the sole of your feet towards the ceiling.

Exhale and reach your hands forward, hold the outside of your feet and open the hips, seperating the legs and opening the hips.

Inhale, exhale and flex your feet, rock side to side taking breaths.

Enjoy the massage on your back and pull the core into the spine."
527,"Stand in mountain pose with your arms by your side.

Inhale and step your legs wide apart.

Exhale and sink down into a squat position, widening your legs if you need to, making sure the thighs are wider than the torso, keeping the soles of your feet on the floor.

Inhale, lean forward slightly and bring the arms into the middle of your legs, place the palms together and the enblows on the inner knee.

Exhale and push your palms together for namaste hands and placing slight preassure on your knees to widen the hips.

Take two breaths in this position and hold for 45 seconds if possible."
528,"Stand in the mountain pose, moving your feet to hip width apart.

Inhale and lift the arms to above the head, palms facing in.

Exhale and bend from the hips, keeping the back straight and bringing the arms down to the front and reaching for the knee.

Inhale and feel the stretch, pulling your belly button into your spine and exhale, sliding your hands down your legs, bringing your straight back to a 90 degree angle with your legs.

Take two breaths in this pose."
529,"Lay on your back in the corpse pose, hands by your side and legs hip width apart.

Inhale and bend both legs at the knee drawing the feet up to the pelvis then lifting the knees to your chest.

Exhale, turn the left knee out and bring the left foot to the front of the right thigh, with the lift and on the right thigh.

Inhale, then exhale and reach forward and hold the right thigh, gently pulling the right thigh towards you, feeling the stretch in your left hamstring."
530,"Lay on your back in the corpse pose, hands by your side and legs hip width apart.

Inhale and bend both legs at the knee drawing the feet up to the pelvis then lifting the knees to your chest.

Exhale, turn the left knee out and bring the right foot to the front of the left thigh, with the lift and on the left thigh.

Inhale, then exhale and reach forward and hold the left thigh, gently pulling the left thigh towards you, feeling the stretch in your right hamstring."
531,"Start at table top, inhale and bring the left knee to the chest, place the left foot in front of the right knee and the outside of the shin on the ground.

Exhale and lift your torso away from your left thigh, bringing your pelvis down to sit your left buttock should be on the floor and you should be upright with your right leg straight out behind you.

Inhale and place your hands out in front of you,  press away from the ground extending the stretch in the legs and hips.

Take two breaths and return to table top by lifting your pelvis, and leaning your torse forward."
532,"Start at table top, inhale and bring the right knee to the chest, place the right foot in front of the left knee and the outside of the shin on the ground.

Exhale and lift your torso away from your right thigh, bringing your pelvis down to sit your right buttock should be on the floor and you should be upright with your left leg straight out behind you.

Inhale and place your hands out in front of you,  press away from the ground extending the stretch in the legs and hips.

Take two breaths and return to table top by lifting your pelvis, and leaning your torse forward."
533,"Kneel on the mat with your back straight, sitiing on your legs and soles of your feet.

Inhale and as you exhale sperate your feet and gently lower your buttocks to the mat until you are sitting between your legs either side of your glutes.

Inhale resting your hands on your lap and elongating your spine, lifting your ears from your shoulder.

Exhale and open your chest by pulling the shoulder back and keeping the head stacked over the hips.

Take two breaths and stay in the pose.

Inhale and release the pose by lifting your buttock off the gorund and bringing your feet back together under your body."
534,"From mountain pose, establish a foundation by placing the feet together and splaying the toes.

Inhale and engage the legs, tilting the pelvis forward and drawing the shoulder blades together.

Exhale and bring your hands to the rear behind the buttock and interlace the fingers.

Inhale and hold, on exhale, push your chest outwards, moving the gaze and head backwards, arching the upper back and gazing to the ceiling.

Take two breaths and on exhale release your hands and return the gaze to a point in front of you, releasing the shoulders and bringing your hands back to the side."
535,"From table top, exhale and lift the right leg forward, placing the flat of the foot on the mat in front and lifting the torso upright.

Keep the right leg with the knee over the ankle in a low lunge.

Exhale and lift the torso upright.

Inhale and then exhale, and straighten the right leg, take the pelvis towards the left foot, bending at the hips bringing your torso over your right leg, placing your hands on the floor near the knee to support your torso.

Inhale and lean deeper into the stretch, if you can place your torso onto your right leg, do this, if not keep your back straight and elongate the spine.

Hold for 45 seconds and take deep breaths relaxing into the stretch.

Release by lifting toe torso, while bringing the right leg back into low lung.

Then back to table top."
536,"From table top, exhale and lift the left leg forward, placing the flat of the foot on the mat in front and lifting the torso upright.

Keep the left leg with the knee over the ankle in a low lunge.

Exhale and lift the torso upright.

Exhale and straighten the left leg, take the pelvis towards the right foot, bending at the hips bringing your torso over your left leg, placing your hands on the floor near the knee to support your torso.

Inhale and lean deeper into the stretch, if you can place your torso onto your left leg, do this, if not keep your back straight and elongate the spine.

Hold for 45 seconds and take deep breaths relaxing into the stretch.

Release by lifting toe torso, while bringing the left leg back into low lung.

Then back to table top."
537,"From corpse pose, inhale and relax the arms and upper body, exhale and turn the feet, bringing the soles of the feet together sliding them up the mat to your pelvis while relaxing and opening the hips.

Inhale and engage the legs, pushing the stretch and opening the legs, drawing the knees down towards the mat.

Take two breaths and relax into the stretch.

You can stay in this position as long as you are comfortable, when ready to release slide the feet back down the mat and close the knees, bring your body back to corpse pose with straight legs."
538,"Stand in mountain pose.

Legs together, arms by your side and straight back.

Inhale and step both legs out to about three to four feet apart.

Exhale and lift the arms, keeping them straight to parallel with the ground and shoulders, palms upward.

Inhale and keep the back straight, gaze forward and soften the eyes, taking two slow deep breaths.

Inhale and step the feet back in to centre, releasing the arms down to the side."
